Station,Season,Layer,Ensemble Mean,CFSR,ERA-Interim,ERA5,ERA5-Land,JRA55,MERRA2,GLDAS-Noah,GLDAS-CLSM
-1.9046543778801843,Cold_Top,0cm - 30cm,-5.096832275390625,-4.344146728515625,-6.777496337890625,-10.741302490234377,-7.9681396484375,-0.9935302734375,-5.0592041015625,-5.112457275390625,0.221649169921875
-0.8841397849462365,Cold_Top,0cm - 30cm,-4.81268310546875,-5.276702880859375,-5.733856201171875,-4.0399169921875,-1.776397705078125,-7.786895751953125,-1.4940185546875,-7.19622802734375,-5.1973876953125
-7.534238095238094,Cold_Top,0cm - 30cm,-15.259552001953125,-19.367263793945312,-22.25825500488281,-9.50567626953125,-4.282684326171875,-20.977584838867188,-6.093841552734375,-19.882080078125,-19.709060668945312
-6.441981566820275,Cold_Top,0cm - 30cm,-13.93255615234375,-17.777938842773438,-20.678543090820312,-9.176055908203123,-5.087799072265625,-15.900177001953125,-8.7554931640625,-16.709808349609375,-17.374710083007812
-9.080552995391708,Cold_Top,0cm - 30cm,-18.784683227539066,-24.82405090332031,-30.382064819335934,-12.626861572265625,-6.9046630859375,-23.31103515625,-13.70269775390625,-17.86297607421875,-20.663116455078125
-9.218571428571428,Cold_Top,0cm - 30cm,-17.378128051757812,-21.4254150390625,-28.142303466796875,-12.85491943359375,-6.431182861328125,-18.892135620117188,-14.8232421875,-16.939788818359375,-19.5159912109375
-9.310138248847926,Cold_Top,0cm - 30cm,-17.591796875,-20.677078247070312,-29.04473876953125,-14.321807861328125,-6.68707275390625,-17.430953979492188,-15.48577880859375,-17.576446533203125,-19.51055908203125
-7.236095238095237,Cold_Top,0cm - 30cm,-12.466888427734375,-11.926788330078125,-20.594070434570312,-13.769744873046875,-5.91192626953125,-7.6314697265625,-12.34661865234375,-14.75689697265625,-12.797698974609375
-0.6965806451612903,Cold_Top,0cm - 30cm,-6.990081787109375,-7.603851318359375,-8.50689697265625,-7.089874267578125,-3.722869873046875,-9.731536865234377,-3.22418212890625,-8.253082275390625,-7.788482666015625
-1.3387222222222224,Cold_Top,0cm - 30cm,-9.122039794921877,-12.0660400390625,-13.707244873046875,-7.238983154296875,-4.253082275390625,-14.491485595703125,-4.364013671875,-9.476959228515623,-7.378509521484375
-3.6293548387096775,Cold_Top,0cm - 30cm,-14.548553466796875,-22.01287841796875,-24.19523620605469,-8.552337646484375,-5.259796142578125,-23.89024353027344,-8.9002685546875,-11.13116455078125,-12.446563720703125
-6.384999999999999,Cold_Top,0cm - 30cm,-14.096435546875,-11.435791015625,-25.8812255859375,-9.178619384765623,-5.944000244140625,-18.713409423828125,-12.136932373046875,-12.955291748046875,-16.526123046875
-8.304166666666667,Cold_Top,0cm - 30cm,-14.936309814453125,-11.640411376953125,-26.91825866699219,-9.9407958984375,-6.267242431640625,-19.637710571289066,-14.080230712890625,-13.6427001953125,-17.36309814453125
-8.377741935483872,Cold_Top,0cm - 30cm,-14.824798583984375,-11.65972900390625,-28.79608154296875,-11.15142822265625,-5.886566162109375,-15.453643798828125,-14.848907470703125,-13.91632080078125,-16.885711669921875
-7.401055555555558,Cold_Top,0cm - 30cm,-13.86126708984375,-12.4927978515625,-24.513214111328125,-11.784027099609375,-5.775299072265625,-12.75164794921875,-13.97235107421875,-14.244781494140625,-15.356048583984375
0.1863591397849463,Cold_Top,0cm - 30cm,-6.02947998046875,-5.63763427734375,-5.45916748046875,-6.8662109375,-2.29486083984375,-9.111724853515623,-3.352294921875,-8.45343017578125,-7.060577392578125
-1.2550888888888887,Cold_Top,0cm - 30cm,-13.549957275390625,-9.02435302734375,-19.46034240722656,-9.442047119140623,-3.915069580078125,-22.68812561035156,-6.910400390625,-17.863235473632812,-19.096160888671875
-1.6327795698924727,Cold_Top,0cm - 30cm,-13.86383056640625,-11.039337158203123,-22.193878173828125,-9.077667236328123,-4.709564208984375,-20.030548095703125,-9.915924072265623,-16.014678955078125,-17.929122924804688
-5.149172043010754,Cold_Top,0cm - 30cm,-18.225311279296875,-18.731719970703125,-31.56365966796875,-10.0028076171875,-5.729888916015625,-28.111541748046875,-14.424072265625,-17.018585205078125,-20.220184326171875
-7.989701149425287,Cold_Top,0cm - 30cm,-16.93475341796875,-17.761276245117188,-30.02864074707031,-10.4073486328125,-5.494964599609375,-18.63587951660156,-15.85882568359375,-17.02020263671875,-20.27085876464844
-10.590026881720426,Cold_Top,0cm - 30cm,-19.989044189453125,-19.886962890625,-34.887969970703125,-13.8001708984375,-6.732147216796875,-24.61747741699219,-17.732940673828125,-19.68035888671875,-22.57432556152344
-7.624661111111113,Cold_Top,0cm - 30cm,-13.787078857421875,-14.6038818359375,-24.5965576171875,-12.434051513671875,-4.45391845703125,-9.2406005859375,-14.18865966796875,-16.2037353515625,-14.575103759765625
-2.4978763440860217,Cold_Top,0cm - 30cm,-6.733062744140625,-7.58343505859375,-12.00250244140625,-7.574005126953125,-2.88922119140625,-4.17193603515625,-7.274566650390625,-9.119873046875,-3.249053955078125
0.0738763440860215,Cold_Top,0cm - 30cm,-4.829681396484375,-4.61505126953125,-4.537017822265625,-5.16705322265625,-1.356658935546875,-8.585052490234375,-1.588958740234375,-7.1668701171875,-5.620697021484375
-2.8363888888888886,Cold_Top,0cm - 30cm,-12.748748779296875,-11.750213623046875,-20.28179931640625,-8.583404541015625,-2.542633056640625,-21.086257934570312,-5.0318603515625,-16.530364990234375,-16.183563232421875
-9.242564516129034,Cold_Top,0cm - 30cm,-17.594146728515625,-16.7152099609375,-27.163833618164066,-10.127716064453123,-4.1500244140625,-23.656753540039066,-11.6083984375,-22.9189453125,-24.41229248046875
-9.686274193548387,Cold_Top,0cm - 30cm,-16.89080810546875,-16.237152099609375,-26.928726196289066,-10.09649658203125,-4.693817138671875,-21.28329467773437,-12.72137451171875,-20.752700805664066,-22.41293334960937
-10.82284523809524,Cold_Top,0cm - 30cm,-18.767593383789066,-17.214492797851562,-30.89801025390625,-11.86053466796875,-5.288299560546875,-23.43391418457031,-15.608489990234375,-21.470184326171875,-24.36683654785156
-11.0375376344086,Cold_Top,0cm - 30cm,-17.717315673828125,-15.668701171875,-30.289810180664066,-13.29779052734375,-5.48187255859375,-18.26873779296875,-15.804595947265625,-20.282470703125,-22.644546508789066
-9.796605555555557,Cold_Top,0cm - 30cm,-16.528717041015625,-14.9696044921875,-27.42951965332031,-13.274566650390625,-5.177459716796875,-15.779022216796875,-15.19586181640625,-19.720748901367188,-20.682891845703125
-5.382284946236559,Cold_Top,0cm - 30cm,-10.086700439453123,-9.743927001953123,-17.305984497070312,-10.9254150390625,-4.299713134765625,-6.484466552734375,-10.58697509765625,-12.538238525390625,-8.808837890625
-0.1764112903225806,Cold_Top,0cm - 30cm,-5.123992919921875,-3.5904541015625,-6.74462890625,-4.32110595703125,-1.3978271484375,-11.309234619140625,-0.9061279296875,-6.621551513671875,-6.10113525390625
-0.6064583333333332,Cold_Top,0cm - 30cm,-8.134674072265625,-4.697967529296875,-13.304443359375,-2.19671630859375,-2.339019775390625,-20.10919189453125,-2.484649658203125,-9.4798583984375,-10.465606689453123
-2.241733870967741,Cold_Top,0cm - 30cm,-9.914520263671877,-5.767242431640625,-17.387649536132812,-2.838775634765625,-3.21380615234375,-19.614013671875,-4.94525146484375,-10.667938232421877,-14.881378173828125
-7.391294642857143,Cold_Top,0cm - 30cm,-17.994705200195312,-19.078582763671875,-31.33245849609375,-12.118133544921875,-6.494171142578125,-23.25642395019531,-13.8775634765625,-16.973052978515625,-20.827301025390625
-7.6266129032258085,Cold_Top,0cm - 30cm,-18.547760009765625,-20.18736267089844,-32.554183959960945,-14.0096435546875,-6.3077392578125,-25.2899169921875,-14.174957275390625,-16.237091064453125,-19.62118530273437
-7.744583333333335,Cold_Top,0cm - 30cm,-15.39111328125,-16.011810302734375,-29.364730834960934,-15.739990234375,-5.246917724609375,-12.265838623046875,-13.157958984375,-15.024658203125,-16.317108154296875
-0.1326612903225806,Cold_Top,0cm - 30cm,-3.15380859375,-2.832550048828125,-4.16400146484375,-1.77532958984375,-0.97088623046875,-6.583770751953125,-0.476959228515625,-4.706024169921875,-3.720977783203125
-0.7168749999999999,Cold_Top,0cm - 30cm,-12.180877685546875,-12.439697265625,-17.740814208984375,-3.07476806640625,-2.4434814453125,-22.902603149414066,-3.496978759765625,-17.551116943359375,-17.797637939453125
-2.3183467741935484,Cold_Top,0cm - 30cm,-11.849334716796875,-13.540374755859375,-19.20103454589844,-3.800994873046875,-3.03656005859375,-17.657760620117188,-5.25909423828125,-15.434600830078125,-16.864166259765625
-6.262701612903228,Cold_Top,0cm - 30cm,-17.043182373046875,-20.157989501953125,-28.82987976074219,-10.460906982421877,-4.451416015625,-26.4432373046875,-9.6392822265625,-16.367919921875,-19.99493408203125
-7.162946428571424,Cold_Top,0cm - 30cm,-16.579376220703125,-20.111083984375,-27.540740966796875,-10.650054931640623,-4.837860107421875,-23.05360412597656,-11.7327880859375,-15.503021240234375,-19.20574951171875
-7.98991935483871,Cold_Top,0cm - 30cm,-18.199996948242188,-22.974334716796875,-32.1875,-13.149139404296875,-5.130950927734375,-21.23500061035156,-13.802490234375,-16.910980224609375,-20.209548950195312
-7.0633333333333335,Cold_Top,0cm - 30cm,-13.178436279296875,-15.566925048828125,-24.438461303710934,-14.42236328125,-3.73895263671875,-7.8231201171875,-10.741424560546877,-14.42388916015625,-14.272308349609375
-3.0639112903225816,Cold_Top,0cm - 30cm,-6.110931396484375,-8.8472900390625,-8.93133544921875,-7.64862060546875,-1.910369873046875,-3.00714111328125,-4.855133056640625,-9.476104736328123,-4.211578369140625
-0.1941532258064516,Cold_Top,0cm - 30cm,-5.004486083984375,-4.504180908203125,-6.8563232421875,-2.63397216796875,-1.831207275390625,-9.39056396484375,-2.840576171875,-5.876312255859375,-6.102752685546875
-0.6920833333333334,Cold_Top,0cm - 30cm,-6.347747802734375,-6.37933349609375,-11.024139404296877,-2.4912109375,-2.163238525390625,-13.586456298828125,-2.5615234375,-6.838653564453125,-5.737518310546875
-2.0020161290322585,Cold_Top,0cm - 30cm,-11.5513916015625,-14.236358642578125,-21.190017700195312,-3.865203857421875,-2.6600341796875,-25.892974853515625,-5.80816650390625,-9.02252197265625,-9.735748291015623
-4.101612903225806,Cold_Top,0cm - 30cm,-12.624176025390625,-8.5408935546875,-26.30558776855469,-6.29571533203125,-3.442352294921875,-21.11712646484375,-9.0367431640625,-10.879150390625,-15.375885009765625
-5.266741071428573,Cold_Top,0cm - 30cm,-13.170135498046875,-8.504425048828125,-26.27528381347656,-8.470550537109375,-3.87884521484375,-19.60859680175781,-11.31072998046875,-11.01171875,-16.300872802734375
-6.159274193548387,Cold_Top,0cm - 30cm,-13.92193603515625,-8.800048828125,-30.836395263671875,-10.576568603515623,-4.662750244140625,-16.998870849609375,-12.04876708984375,-11.616607666015625,-15.835479736328125
-6.595416666666668,Cold_Top,0cm - 30cm,-14.1368408203125,-11.17010498046875,-29.201812744140625,-11.7117919921875,-4.903167724609375,-15.225341796875,-12.10919189453125,-12.89471435546875,-15.878570556640625
-3.3469758064516126,Cold_Top,0cm - 30cm,-5.794769287109375,-6.94610595703125,-14.012847900390625,-4.940460205078125,-1.70263671875,-0.646270751953125,-5.20654296875,-7.178863525390625,-5.724334716796875
-0.2512096774193548,Cold_Top,0cm - 30cm,-4.806915283203125,-3.02471923828125,-5.20562744140625,-4.516937255859375,-3.05804443359375,-8.850982666015625,-2.612579345703125,-5.603424072265625,-5.5828857421875
-2.110625,Cold_Top,0cm - 30cm,-11.67169189453125,-6.080841064453125,-17.436767578125,-6.21923828125,-4.247833251953125,-22.95806884765625,-4.269622802734375,-14.936187744140625,-17.225021362304688
-5.002822580645161,Cold_Top,0cm - 30cm,-13.906494140625,-8.535491943359375,-23.59454345703125,-9.270843505859377,-5.62176513671875,-23.760986328125,-6.571746826171875,-15.238433837890625,-18.65806579589844
-9.119556451612905,Cold_Top,0cm - 30cm,-17.650665283203125,-13.592926025390625,-32.11346435546875,-11.56402587890625,-6.97454833984375,-29.652862548828125,-11.797332763671875,-15.1571044921875,-20.353012084960934
-9.256034482758619,Cold_Top,0cm - 30cm,-16.759033203125,-13.5440673828125,-31.306365966796875,-11.158660888671877,-5.951416015625,-22.24424743652344,-13.69305419921875,-15.5419921875,-20.6324462890625
-11.825201612903225,Cold_Top,0cm - 30cm,-20.32403564453125,-15.887298583984375,-38.60379028320313,-14.625244140625,-6.76092529296875,-28.099365234375,-16.378692626953125,-18.82211303710937,-23.414825439453125
-9.706041666666666,Cold_Top,0cm - 30cm,-15.1558837890625,-13.71685791015625,-27.864410400390625,-14.38885498046875,-4.51678466796875,-10.69873046875,-13.782958984375,-16.70916748046875,-19.5692138671875
-4.308870967741935,Cold_Top,0cm - 30cm,-7.281951904296875,-8.83612060546875,-13.307861328125,-7.82977294921875,-2.05914306640625,-3.058380126953125,-6.374176025390625,-9.71923828125,-7.070831298828125
-0.1643145161290322,Cold_Top,0cm - 30cm,-2.86834716796875,-2.089019775390625,-2.96954345703125,-1.998870849609375,-0.960113525390625,-5.548370361328125,-1.01885986328125,-4.6326904296875,-3.7293701171875
-0.540625,Cold_Top,0cm - 30cm,-10.2623291015625,-6.745361328125,-14.01226806640625,-2.3258056640625,-2.033172607421875,-19.96846008300781,-2.681182861328125,-17.045501708984375,-17.2869873046875
-2.2189516129032256,Cold_Top,0cm - 30cm,-15.778778076171875,-10.883026123046877,-21.444610595703125,-2.357086181640625,-3.248870849609375,-26.08744812011719,-7.424346923828125,-26.86776733398437,-27.916976928710934
-4.94375,Cold_Top,0cm - 30cm,-15.936279296875,-11.234100341796877,-24.463363647460934,-4.353485107421875,-3.80279541015625,-24.71923828125,-9.03094482421875,-24.823013305664066,-25.063385009765625
-7.228225806451611,Cold_Top,0cm - 30cm,-17.81146240234375,-12.19378662109375,-30.91767883300781,-11.18218994140625,-4.80096435546875,-20.83749389648437,-13.83380126953125,-23.866241455078125,-24.8594970703125
-7.513541666666666,Cold_Top,0cm - 30cm,-16.198394775390625,-12.25592041015625,-29.57037353515625,-10.67047119140625,-4.136322021484375,-15.525787353515625,-13.37652587890625,-21.969985961914066,-22.08172607421875
-5.389314516129031,Cold_Top,0cm - 30cm,-8.485595703125,-9.13751220703125,-19.281280517578125,-6.83306884765625,-3.092376708984375,-2.448699951171875,-7.617706298828125,-11.20086669921875,-8.273193359375
-0.1917338709677419,Cold_Top,0cm - 30cm,-2.599334716796875,-1.198974609375,-4.152252197265625,-1.540771484375,-0.775787353515625,-4.0340576171875,-1.1541748046875,-4.892822265625,-3.04595947265625
-0.4270833333333333,Cold_Top,0cm - 30cm,-6.391357421875,-3.36907958984375,-12.611846923828125,-1.966552734375,-1.924102783203125,-16.1026611328125,-2.334259033203125,-7.546844482421875,-5.27545166015625
-1.3671370967741934,Cold_Top,0cm - 30cm,-9.383941650390623,-4.985595703125,-20.337387084960934,-3.669525146484375,-2.402313232421875,-19.09754943847656,-5.0701904296875,-9.547698974609377,-9.961181640625
-3.7508064516129043,Cold_Top,0cm - 30cm,-12.292327880859375,-7.153076171875,-24.221923828125,-4.576873779296875,-3.11505126953125,-20.148361206054688,-8.70001220703125,-13.2689208984375,-17.154296875
-5.401339285714285,Cold_Top,0cm - 30cm,-13.525634765625,-7.22528076171875,-26.949966430664066,-7.243377685546875,-3.67388916015625,-21.685592651367188,-10.150634765625,-13.49017333984375,-17.786270141601562
-6.51693548387097,Cold_Top,0cm - 30cm,-14.481719970703125,-8.098114013671875,-29.88423156738281,-10.11871337890625,-4.435638427734375,-17.035888671875,-12.01519775390625,-14.9952392578125,-19.2706298828125
-6.623749999999999,Cold_Top,0cm - 30cm,-12.41339111328125,-7.885955810546875,-26.01402282714844,-12.095550537109375,-3.88104248046875,-10.247222900390623,-9.6728515625,-13.836151123046875,-15.67425537109375
-0.1149193548387096,Cold_Top,0cm - 30cm,-2.829071044921875,-1.63238525390625,-2.166656494140625,-0.49945068359375,-0.7615966796875,-7.504119873046875,-0.824310302734375,-4.689483642578125,-4.55450439453125
-0.2106249999999999,Cold_Top,0cm - 30cm,-7.072235107421875,-5.652252197265625,-9.3629150390625,-1.59307861328125,-2.05413818359375,-14.376678466796875,-2.9622802734375,-10.4979248046875,-10.078704833984377
-0.9967741935483868,Cold_Top,0cm - 30cm,-12.44482421875,-9.214935302734377,-17.830780029296875,-2.670623779296875,-3.733917236328125,-23.712066650390625,-7.24359130859375,-16.953765869140625,-18.19882202148437
-1.9554435483870969,Cold_Top,0cm - 30cm,-13.26556396484375,-8.2645263671875,-23.1441650390625,-8.09307861328125,-3.558837890625,-21.064712524414066,-8.458465576171875,-14.356231689453125,-19.1845703125
-3.712723214285714,Cold_Top,0cm - 30cm,-14.314453125,-8.689483642578125,-27.79032897949219,-8.917266845703125,-3.957000732421875,-18.328338623046875,-11.259521484375,-15.183319091796875,-20.390380859375
-4.366532258064516,Cold_Top,0cm - 30cm,-15.024688720703125,-8.8095703125,-30.717742919921875,-10.6177978515625,-4.590972900390625,-19.05279541015625,-11.4625244140625,-15.4927978515625,-19.453338623046875
-4.3914583333333335,Cold_Top,0cm - 30cm,-11.67236328125,-8.206146240234375,-22.119400024414066,-10.0074462890625,-3.847930908203125,-8.983154296875,-9.73992919921875,-14.63336181640625,-15.841644287109375
-0.1858870967741935,Cold_Top,0cm - 30cm,-2.952850341796875,-1.476470947265625,-3.834686279296875,-1.342742919921875,-1.19158935546875,-7.873779296875,-1.504241943359375,-4.003631591796875,-2.395599365234375
-0.9102083333333332,Cold_Top,0cm - 30cm,-6.200103759765625,-3.481719970703125,-9.437957763671877,-1.81646728515625,-2.35968017578125,-16.81524658203125,-3.289337158203125,-6.270172119140625,-6.130218505859375
-3.573387096774194,Cold_Top,0cm - 30cm,-10.429931640625,-5.81768798828125,-16.619476318359375,-2.130279541015625,-3.6148681640625,-25.50067138671875,-7.601409912109375,-9.43109130859375,-12.723968505859375
-0.1836290322580644,Cold_Top,0cm - 30cm,-5.19757080078125,-3.773773193359375,-5.315032958984375,-1.477081298828125,-1.772857666015625,-14.872711181640625,-1.491943359375,-6.125823974609375,-6.751251220703125
-1.1477333333333335,Cold_Top,0cm - 30cm,-8.18658447265625,-7.89373779296875,-12.404052734375,-2.08282470703125,-3.068939208984375,-20.03578186035156,-3.7947998046875,-8.198486328125,-8.014129638671875
-5.263467741935481,Cold_Top,0cm - 30cm,-11.132049560546877,-9.288543701171877,-17.648529052734375,-2.2891845703125,-4.298736572265625,-23.471420288085934,-8.466888427734375,-10.026885986328123,-13.566131591796875
